SM_TikTokURL,T_Partei
https://www.tiktok.com/@afdfraktionsachsenanhalt,AfD
https://www.tiktok.com/@fdpfraktionlsa,FDP
https://www.tiktok.com/@gruenefraktionsh,Grüne
https://www.tiktok.com/@cdufraktionth,CDU/CSU
https://www.tiktok.com/@linke_thl,Linke
https://www.tiktok.com/@afd_thl,AfD
https://www.tiktok.com/@dieheimatdeutschland,Sonstige
https://www.tiktok.com/@piratenpartei,Sonstige
https://www.tiktok.com/@tierschutzpartei.de,Sonstige
https://www.tiktok.com/@familien.partei,Sonstige
https://www.tiktok.com/@diepartei,Sonstige
https://www.tiktok.com/@oedp.de,Sonstige
https://www.tiktok.com/@bigparteitv,Sonstige
https://www.tiktok.com/@kommunistischepartei.de,Sonstige
https://www.tiktok.com/@mlpd.de,Sonstige
https://www.tiktok.com/@bergpartei,Sonstige
https://www.tiktok.com/@partei_der_vernunft,Sonstige
https://www.tiktok.com/@buendnisc,Sonstige
https://www.tiktok.com/@dib.rlp,Sonstige
https://www.tiktok.com/@diegrauen_partei,Sonstige
https://www.tiktok.com/@dieurbane,Sonstige
https://www.tiktok.com/@menschlicheweltpartei,Sonstige
https://www.tiktok.com/@mieterpartei,Sonstige
https://www.tiktok.com/@pdh_eu,Sonstige
https://www.tiktok.com/@sgp_ikvi,Sonstige
https://www.tiktok.com/@vpartei,Sonstige
https://www.tiktok.com/@bvb_fw,Sonstige
https://www.tiktok.com/@dritteweg,Sonstige
https://www.tiktok.com/@diebasis.offiziell,Sonstige
https://www.tiktok.com/@voltdeutschland,Sonstige
https://www.tiktok.com/@todenhoefer,Sonstige
https://www.tiktok.com/@buendnis21,Sonstige
https://www.tiktok.com/@sgvpartei,Sonstige
https://www.tiktok.com/@pdf.bund,Sonstige
https://www.tiktok.com/@grauepanther,Sonstige
https://www.tiktok.com/@dieheimatpartei,Sonstige
https://www.tiktok.com/@lobbyistenfuerkinder,Sonstige
https://www.tiktok.com/@klimalistebw,Sonstige
https://www.tiktok.com/@Diesonstigen,Sonstige
https://www.tiktok.com/@wir2020partei,Sonstige
https://www.tiktok.com/@buendnisde,Sonstige
https://www.tiktok.com/@user4902742612032,SPD
https://www.tiktok.com/@jeannetteauricht,AfD
https://www.tiktok.com/@sevim_aydin_spd,SPD
https://www.tiktok.com/@fcmbecker,SPD
https://www.tiktok.com/@dr.kristinbrinker,AfD
https://www.tiktok.com/@hughbronson,AfD
https://www.tiktok.com/@franziska.brychcy,Linke
https://www.tiktok.com/@dennis.buchner.mda,SPD
https://www.tiktok.com/@lars.duesterhoeft_mda,SPD
https://www.tiktok.com/@roberteschricht,AfD
https://www.tiktok.com/@christopher.foerster,CDU/CSU
https://www.tiktok.com/@andreas.geisel.mda,SPD
https://www.tiktok.com/@politikinmode,Linke
https://www.tiktok.com/@ronaldglaeser,AfD
https://www.tiktok.com/@mirjamgolmspd,SPD
https://www.tiktok.com/@fc_hansel,AfD
https://www.tiktok.com/@ohassepass,Grüne
https://www.tiktok.com/@seeroiberjenny,Linke
https://www.tiktok.com/@politik_hopp,SPD
https://www.tiktok.com/@sandrakhalatbari,CDU/CSU
https://www.tiktok.com/@der_neukoellner,Linke
https://www.tiktok.com/@louisvonkrueger,Grüne
https://www.tiktok.com/@haraldlaatsch,AfD
https://www.tiktok.com/@gunnar.lindemann.mda,AfD
https://www.tiktok.com/@tamara.luedke,SPD
https://www.tiktok.com/@laaaleeeluuulaura,Grüne
https://www.tiktok.com/@jian.omar,Grüne
https://www.tiktok.com/@orkanoezdemir,SPD
https://www.tiktok.com/@niklasschenktein,Linke
https://www.tiktok.com/@sebschluesselburg,Linke
https://www.tiktok.com/@ines.schmidt.spd,Linke
https://www.tiktok.com/@nikschrader,Linke
https://www.tiktok.com/@andre.schulze.mda,Grüne
https://www.tiktok.com/@stephan.standfuss,CDU/CSU
https://www.tiktok.com/@dirk.stettner,CDU/CSU
https://www.tiktok.com/@tommy.tabor.mda,AfD
https://www.tiktok.com/@carstenubbelohdeafd,AfD
https://www.tiktok.com/@vallendarmarc,AfD
https://www.tiktok.com/@4ecke,SPD
https://www.tiktok.com/@christophwapler,Grüne
https://www.tiktok.com/@rolfwiedenhaupt,AfD
https://www.tiktok.com/@czyina,SPD
https://www.tiktok.com/@_dieter_arnold_afd_,AfD
https://www.tiktok.com/@daniel.artmann,CDU/CSU
https://www.tiktok.com/@joerg_baumann_mdl,AfD
https://www.tiktok.com/@konrad.baur,CDU/CSU
https://www.tiktok.com/@becherpolitik,Grüne
https://www.tiktok.com/@gebeckert3,CDU/CSU
https://www.tiktok.com/@andreabehr_mdl,CDU/CSU
https://www.tiktok.com/@maximilian_boeltl,CDU/CSU
https://www.tiktok.com/@cemal.bozoglu,Grüne
https://www.tiktok.com/@kerstin.celina,Grüne
https://www.tiktok.com/@renedierkesafd,AfD
https://www.tiktok.com/@stefanebner,CDU/CSU
https://www.tiktok.com/@politikniederbayern,AfD
https://www.tiktok.com/@susann.enders,Sonstige
https://www.tiktok.com/@alexanderflierl,CDU/CSU
https://www.tiktok.com/@patrickfriedlwue,Grüne
https://www.tiktok.com/@barbarafuchs_mdl,Grüne
https://www.tiktok.com/@mia.goller,Grüne
https://www.tiktok.com/@tobigotthardtmdl,Sonstige
https://www.tiktok.com/@sabinegross123,SPD
https://www.tiktok.com/@guttenbergermdl,CDU/CSU
https://www.tiktok.com/@prof.dr.ingohahn_mdl,AfD
https://www.tiktok.com/@daniel.halemba,AfD
https://www.tiktok.com/@josef.heisl,CDU/CSU
https://www.tiktok.com/@martin.huber,CDU/CSU
https://www.tiktok.com/@melanie.huml,CDU/CSU
https://www.tiktok.com/@marina.jakob.mdl,Sonstige
https://www.tiktok.com/@andreasjurca.afd,AfD
https://www.tiktok.com/@manuelknoll90,CDU/CSU
https://www.tiktok.com/@andreaskrahl0,Grüne
https://www.tiktok.com/@sannekurz,Grüne
https://www.tiktok.com/@lauschjosef,Sonstige
https://www.tiktok.com/@evalettenbauer,Grüne
https://www.tiktok.com/@felix_locke_fw,Sonstige
https://www.tiktok.com/@stefan_loew,AfD
https://www.tiktok.com/@roland_magerl,AfD
https://www.tiktok.com/@gerdmannes,AfD
https://www.tiktok.com/@stefanmeyer_mdl,CDU/CSU
https://www.tiktok.com/@benjaminmiskowitsch,CDU/CSU
https://www.tiktok.com/@xy_co13,CDU/CSU
https://www.tiktok.com/@ruthmuellerspd,SPD
https://www.tiktok.com/@benjamindnolte,AfD
https://www.tiktok.com/@thomas.pirner,CDU/CSU
https://www.tiktok.com/@bernhard.pohl,Sonstige
https://www.tiktok.com/@juliapost_muc,Grüne
https://www.tiktok.com/@julianpreidl,Sonstige
https://www.tiktok.com/@annarasehorn,SPD
https://www.tiktok.com/@doris.rauscher.landtag,SPD
https://www.tiktok.com/@elenaroonafd,AfD
https://www.tiktok.com/@josef.schmid,CDU/CSU
https://www.tiktok.com/@schorerdremel,CDU/CSU
https://www.tiktok.com/@kerstinschreyermdl,CDU/CSU
https://www.tiktok.com/@toni.schuberl.mdl,Grüne
https://www.tiktok.com/@stephie.schuhknecht,Grüne
https://www.tiktok.com/@katha_schulze,Grüne
https://www.tiktok.com/@thorsten.schwab,CDU/CSU
https://www.tiktok.com/@harald.schwartz,CDU/CSU
https://www.tiktok.com/@flosiekmann,Grüne
https://www.tiktok.com/@ulrichsingermdl,AfD
https://www.tiktok.com/@ralfunzensiert,AfD
https://www.tiktok.com/@ramonastorm,AfD
https://www.tiktok.com/@markusstriedlmdl,AfD
https://www.tiktok.com/@simone_strohmayr,SPD
https://www.tiktok.com/@martin.stuempfig,Grüne
https://www.tiktok.com/@arif.tasdelen.spd,SPD
https://www.tiktok.com/@petertomaschko,CDU/CSU
https://www.tiktok.com/@gabitriebelmdl,Grüne
https://www.tiktok.com/@steffenevogel,CDU/CSU
https://www.tiktok.com/@florian.von.brunn,SPD
https://www.tiktok.com/@markus_walbrunn,AfD
https://www.tiktok.com/@laurawebermdl,Grüne
https://www.tiktok.com/@katja.weitzel.spd,SPD
https://www.tiktok.com/@andywinhart,AfD
https://www.tiktok.com/@markus.blume,CDU/CSU
https://www.tiktok.com/@judith.gerlach.md,CDU/CSU
https://www.tiktok.com/@florian.herrmann,CDU/CSU
https://www.tiktok.com/@michaelakaniber,CDU/CSU
https://www.tiktok.com/@markus.soeder,CDU/CSU
https://www.tiktok.com/@genossinarpaz,SPD
https://www.tiktok.com/@suelmezcolak,SPD
https://www.tiktok.com/@sinadertwinkel,CDU/CSU
https://www.tiktok.com/@derikeicke,SPD
https://www.tiktok.com/@frank.imhoff,CDU/CSU
https://www.tiktok.com/@basem_khan,SPD
https://www.tiktok.com/@mlabetzke,Grüne
https://www.tiktok.com/@sofia.leonidakis,Linke
https://www.tiktok.com/@marcelschroederhb,FDP
https://www.tiktok.com/@strohmannheiko,CDU/CSU
https://www.tiktok.com/@franziska_tell,Grüne
https://www.tiktok.com/@jantimke_mdbb,Sonstige
https://www.tiktok.com/@wiebkewinter,CDU/CSU
https://www.tiktok.com/@dr.oguzhanyazici,CDU/CSU
https://www.tiktok.com/@simon.zeimke,CDU/CSU
https://www.tiktok.com/@andreasbovenschulte1,SPD
https://www.tiktok.com/@cem_berkkk,SPD
https://www.tiktok.com/@mary_blumenthal,Grüne
https://www.tiktok.com/@evabotzenhart,Grüne
https://www.tiktok.com/@martin.dolzer,Sonstige
https://www.tiktok.com/@rosa_domm,Grüne
https://www.tiktok.com/@olgafritzsche,Linke
https://www.tiktok.com/@astrid.hennies.md,SPD
https://www.tiktok.com/@clari_herbst,SPD
https://www.tiktok.com/@danial_ilkhanipour,SPD
https://www.tiktok.com/@sandro_kappe,CDU/CSU
https://www.tiktok.com/@simon.kuchinke,SPD
https://www.tiktok.com/@iftikharde,SPD
https://www.tiktok.com/@ivymaymueller,Sonstige
https://www.tiktok.com/@dirknockemannafd,AfD
https://www.tiktok.com/@barisoenes,SPD
https://www.tiktok.com/@cansu.oezdemir,Linke
https://www.tiktok.com/@olgapetersenafd,AfD
https://www.tiktok.com/@arne_platzbecker,SPD
https://www.tiktok.com/@richardseelmaecker,CDU/CSU
https://www.tiktok.com/@stoberock,SPD
https://www.tiktok.com/@sarahtimmann,SPD
https://www.tiktok.com/@yusuf.uzundag6,Grüne
https://www.tiktok.com/@michael.weinreich,SPD
https://www.tiktok.com/@patrick_appel,CDU/CSU
https://www.tiktok.com/@dirkbamberger,CDU/CSU
https://www.tiktok.com/@elkebarth_mdl,SPD
https://www.tiktok.com/@bauer.mdl,CDU/CSU
https://www.tiktok.com/@marcus.bocklet,Grüne
https://www.tiktok.com/@die_fraktionsvorsitzende,CDU/CSU
https://www.tiktok.com/@foersterheldmann,Grüne
https://www.tiktok.com/@nadinegersberg,SPD
https://www.tiktok.com/@jennifer.giessler.mdl,CDU/CSU
https://www.tiktok.com/@drfrankgrobe,AfD
https://www.tiktok.com/@nina.heidtsommer,SPD
https://www.tiktok.com/@birgitheitland,CDU/CSU
https://www.tiktok.com/@julia_herz_,Grüne
https://www.tiktok.com/@tanja.jost,CDU/CSU
https://www.tiktok.com/@wiebkeknell,FDP
https://www.tiktok.com/@msk_mdl,CDU/CSU
https://www.tiktok.com/@andreaslichert,AfD
https://www.tiktok.com/@felixmartin_gruen,Grüne
https://www.tiktok.com/@saschameier_mdl,Grüne
https://www.tiktok.com/@maximilian.mueger,Sonstige
https://www.tiktok.com/@stefan_naas_fdp,FDP
https://www.tiktok.com/@anna.nguyen.afd,AfD
https://www.tiktok.com/@jochen.roos,AfD
https://www.tiktok.com/@pascal_schleich,AfD
https://www.tiktok.com/@lucas_julius,CDU/CSU
https://www.tiktok.com/@christophsippel_,Grüne
https://www.tiktok.com/@franksteinraths,CDU/CSU
https://www.tiktok.com/@ostirboeck,FDP
https://www.tiktok.com/@oliver.ulloth,SPD
https://www.tiktok.com/@astridwallmann,CDU/CSU
https://www.tiktok.com/@turgutyueksel,SPD
https://www.tiktok.com/@christinziegler_m,CDU/CSU
https://www.tiktok.com/@timon.gremmels,SPD
https://www.tiktok.com/@torsten_arndt_afd,AfD
https://www.tiktok.com/@kristyaugustin,CDU/CSU
https://www.tiktok.com/@dr._christoph_berndt,AfD
https://www.tiktok.com/@birgit_bessin,AfD
https://www.tiktok.com/@frankbommert,CDU/CSU
https://www.tiktok.com/@julianbruening,CDU/CSU
https://www.tiktok.com/@peterdrenske,AfD
https://www.tiktok.com/@djdan653,CDU/CSU
https://www.tiktok.com/@benfilter,AfD
https://www.tiktok.com/@mensch.tina,SPD
https://www.tiktok.com/@rainergenilke,CDU/CSU
https://www.tiktok.com/@nadine.gramel,SPD
https://www.tiktok.com/@dennishohloch.afd,AfD
https://www.tiktok.com/@jeanpascal.hohm,AfD
https://www.tiktok.com/@lhuenich,AfD
https://www.tiktok.com/@steffenjohn_mdl,AfD
https://www.tiktok.com/@dominik.kaufner,AfD
https://www.tiktok.com/@lena.kotre,AfD
https://www.tiktok.com/@afd.kuffert,AfD
https://www.tiktok.com/@melanie.makoe,BSW
https://www.tiktok.com/@hankamittelstaedt,SPD
https://www.tiktok.com/@wilko_moeller,AfD
https://www.tiktok.com/@danielmuenschke,AfD
https://www.tiktok.com/@volker.nothing.md,AfD
https://www.tiktok.com/@dr.danielaoeynhausen,AfD
https://www.tiktok.com/@poschmannkatja,SPD
https://www.tiktok.com/@jan.redmann,CDU/CSU
https://www.tiktok.com/@wolfgang.roick.mdl,SPD
https://www.tiktok.com/@ju_sahi,SPD
https://www.tiktok.com/@simplepolitik,SPD
https://www.tiktok.com/@ines.aus.brandenb,SPD
https://www.tiktok.com/@oliverskopec,BSW
https://www.tiktok.com/@matthias.steinfurth,SPD
https://www.tiktok.com/@erikstohn,SPD
https://www.tiktok.com/@felixhwteichner,AfD
https://www.tiktok.com/@nicole.waltermundt,CDU/CSU
https://www.tiktok.com/@annemarie_wolff_,SPD
https://www.tiktok.com/@tim.zimmermann,AfD
https://www.tiktok.com/@ahrtimo,SPD
https://www.tiktok.com/@pascal.arweiler,SPD
https://www.tiktok.com/@kiri_braun,SPD
https://www.tiktok.com/@pascal_conigliaro,SPD
https://www.tiktok.com/@sascha.haas.de,SPD
https://www.tiktok.com/@reka.klein,SPD
https://www.tiktok.com/@davidmaasz,SPD
https://www.tiktok.com/@sandra.quinten.md,SPD
https://www.tiktok.com/@reiterjonas,CDU/CSU
https://www.tiktok.com/@florian.schaefer6,SPD
https://www.tiktok.com/@damhatsisamci,SPD
https://www.tiktok.com/@marcspeicher,CDU/CSU
https://www.tiktok.com/@alwintheobald,CDU/CSU
https://www.tiktok.com/@frank.wagner977,CDU/CSU
https://www.tiktok.com/@anja_wagner_scheid,CDU/CSU
https://www.tiktok.com/@berndwegner,CDU/CSU
https://www.tiktok.com/@pdacu,SPD
https://www.tiktok.com/@hannes.damm,Grüne
https://www.tiktok.com/@thomasdiener712,CDU/CSU
https://www.tiktok.com/@rene.domke.fdp,FDP
https://www.tiktok.com/@petrafederau,AfD
https://www.tiktok.com/@horst.foerster,AfD
https://www.tiktok.com/@beatrix.hegenkoetter,SPD
https://www.tiktok.com/@nadinejulitz,SPD
https://www.tiktok.com/@nikolaushgw,AfD
https://www.tiktok.com/@evamariakroeger,Linke
https://www.tiktok.com/@michael_noetzel,Linke
https://www.tiktok.com/@robertnorthoff,SPD
https://www.tiktok.com/@enrico.schult,AfD
https://www.tiktok.com/@wkb.dirk.stamer,SPD
https://www.tiktok.com/@thoresteinafd,AfD
https://www.tiktok.com/@janphillip_tadsen,AfD
https://www.tiktok.com/@paultimm_afdmv,AfD
https://www.tiktok.com/@svanbaal,FDP
https://www.tiktok.com/@annchristinvonallwoerden,CDU/CSU
https://www.tiktok.com/@bernhardt.jacqueline,Linke
https://www.tiktok.com/@achtermeyer,Grüne
https://www.tiktok.com/@nina.andrieshen,SPD
https://www.tiktok.com/@alexander.baer,SPD
https://www.tiktok.com/@rodion.bakum,SPD
https://www.tiktok.com/@volkanbaranmdl,SPD
https://www.tiktok.com/@inabesche_krastl,Grüne
https://www.tiktok.com/@ingeblask,SPD
https://www.tiktok.com/@peter.blumenrath,CDU/CSU
https://www.tiktok.com/@inablumenthal,SPD
https://www.tiktok.com/@frank_boerner,SPD
https://www.tiktok.com/@flobraun,CDU/CSU
https://www.tiktok.com/@dietmarbrockes,FDP
https://www.tiktok.com/@andreabusche,SPD
https://www.tiktok.com/@anja.butschkau,SPD
https://www.tiktok.com/@carloclemens_afd,AfD
https://www.tiktok.com/@freddycordes,SPD
https://www.tiktok.com/@norika.creuzmann,Grüne
https://www.tiktok.com/@dorothea_deppermann,Grüne
https://www.tiktok.com/@guido_deus,CDU/CSU
https://www.tiktok.com/@tuelaydurdu,SPD
https://www.tiktok.com/@goenueleglence,Grüne
https://www.tiktok.com/@juliaeisentraut,Grüne
https://www.tiktok.com/@dilek.enginmdl,SPD
https://www.tiktok.com/@klausesser_nrw,AfD
https://www.tiktok.com/@bjoern.franken,CDU/CSU
https://www.tiktok.com/@katharinagebauer99877,CDU/CSU
https://www.tiktok.com/@silviagosewinkel,SPD
https://www.tiktok.com/@marcelhafke,FDP
https://www.tiktok.com/@dagmarhanses,Grüne
https://www.tiktok.com/@henninghoene,FDP
https://www.tiktok.com/@gregorkaiser_,Grüne
https://www.tiktok.com/@stefan_kaemmerling,SPD
https://www.tiktok.com/@christinakampmann4,SPD
https://www.tiktok.com/@lisakapteinat,SPD
https://www.tiktok.com/@annateresakavena,SPD
https://www.tiktok.com/@arndtklocke,Grüne
https://www.tiktok.com/@robin__korte,Grüne
https://www.tiktok.com/@christian_loose_mdl,AfD
https://www.tiktok.com/@dennis.maelzer,SPD
https://www.tiktok.com/@vonmarenholtz,Grüne
https://www.tiktok.com/@janmatzoll,Grüne
https://www.tiktok.com/@mueller_rech,FDP
https://www.tiktok.com/@jensnettekoven,CDU/CSU
https://www.tiktok.com/@christina.osei1,Grüne
https://www.tiktok.com/@jochenott,SPD
https://www.tiktok.com/@laura.postma.mdl,Grüne
https://www.tiktok.com/@benjaminrauer1401,Grüne
https://www.tiktok.com/@simonrockmdl,Grüne
https://www.tiktok.com/@roelsleitmann,Grüne
https://www.tiktok.com/@daniel_scheen_pauls,CDU/CSU
https://www.tiktok.com/@duesselschmitz,CDU/CSU
https://www.tiktok.com/@reneschneider76,SPD
https://www.tiktok.com/@ralfmschwarzkopf,CDU/CSU
https://www.tiktok.com/@enxhiselizacharias,AfD
https://www.tiktok.com/@christinsiebel,SPD
https://www.tiktok.com/@dennissonne,Grüne
https://www.tiktok.com/@christin_marie_stamm,SPD
https://www.tiktok.com/@ellen.stock,SPD
https://www.tiktok.com/@hedwigtarner,Grüne
https://www.tiktok.com/@lenateschlade,SPD
https://www.tiktok.com/@meral_thoms,Grüne
https://www.tiktok.com/@svenwtritschler,AfD
https://www.tiktok.com/@untrieser,CDU/CSU
https://www.tiktok.com/@martin.vincentz,AfD
https://www.tiktok.com/@astridvogelheim,Grüne
https://www.tiktok.com/@alexander.vogt,SPD
https://www.tiktok.com/@markuswagnerafd,AfD
https://www.tiktok.com/@julewenzel,Grüne
https://www.tiktok.com/@volkhard.wille,Grüne
https://www.tiktok.com/@danielzerbin.afd,AfD
https://www.tiktok.com/@zimmermannsmarc,Grüne
https://www.tiktok.com/@lenazingsheimzobel,Grüne
https://www.tiktok.com/@inabrandes,CDU/CSU
https://www.tiktok.com/@sabine_baetzing,SPD
https://www.tiktok.com/@dr..jan.bollinger,AfD
https://www.tiktok.com/@dirkherber.mdl,CDU/CSU
https://www.tiktok.com/@cebevh,Grüne
https://www.tiktok.com/@lisamariejeckelfw,Sonstige
https://www.tiktok.com/@nina.klinkel,SPD
https://www.tiktok.com/@annakoebberling,SPD
https://www.tiktok.com/@markuskropfreite8,SPD
https://www.tiktok.com/@patrickkunz.mdl,Sonstige
https://www.tiktok.com/@oliver.kusch.spd,SPD
https://www.tiktok.com/@damianlohr,AfD
https://www.tiktok.com/@susannemueller.mdl,SPD
https://www.tiktok.com/@iris.nieland,AfD
https://www.tiktok.com/@joachim.paul.afd,AfD
https://www.tiktok.com/@piaschellhammer,Grüne
https://www.tiktok.com/@claus.schick,SPD
https://www.tiktok.com/@martinschmidtalpha,AfD
https://www.tiktok.com/@gordon.schnieder,CDU/CSU
https://www.tiktok.com/@gregory.scholz,SPD
https://www.tiktok.com/@mstein_official,SPD
https://www.tiktok.com/@teubersven,SPD
https://www.tiktok.com/@steven_wink,FDP
https://www.tiktok.com/@alex.schweitzerrlp,SPD
https://www.tiktok.com/@wolfgangaldag_mdl,Grüne
https://www.tiktok.com/@wahrheitkannwehtun,AfD
https://www.tiktok.com/@kerstin.eisenreich,Linke
https://www.tiktok.com/@ruediger_erben,SPD
https://www.tiktok.com/@stefangebhardt91,Linke
https://www.tiktok.com/@falkogrubemd,SPD
https://www.tiktok.com/@christianhechtafd,AfD
https://www.tiktok.com/@monika.hohmann,Linke
https://www.tiktok.com/@oliverkirchnerafd,AfD
https://www.tiktok.com/@gordon.koehler,AfD
https://www.tiktok.com/@piccolo2907,AfD
https://www.tiktok.com/@guidokosmehl,FDP
https://www.tiktok.com/@hannesloth,AfD
https://www.tiktok.com/@connylueddemann,Grüne
https://www.tiktok.com/@elridpasbrig,SPD
https://www.tiktok.com/@pottenzyal,FDP
https://www.tiktok.com/@roidaniel,AfD
https://www.tiktok.com/@stefan.ruland.bbg,CDU/CSU
https://www.tiktok.com/@mutzurwahrheit90,AfD
https://www.tiktok.com/@andreas.silbersack,FDP
https://www.tiktok.com/@elke.simon.kuch,CDU/CSU
https://www.tiktok.com/@striegse,Grüne
https://www.tiktok.com/@danielsturm04,CDU/CSU
https://www.tiktok.com/@suse.sziborraseid,Grüne
https://www.tiktok.com/@tessmanntim,CDU/CSU
https://www.tiktok.com/@wahrheitundklarheit,AfD
https://www.tiktok.com/@evavonangern,Linke
https://www.tiktok.com/@lotharwaehler_afd,AfD
https://www.tiktok.com/@danielwald.mdl,AfD
https://www.tiktok.com/@lydia_hueskens,FDP
https://www.tiktok.com/@muhterem_aras,Grüne
https://www.tiktok.com/@rainer.balzer,AfD
https://www.tiktok.com/@anton.baron.mdl,AfD
https://www.tiktok.com/@andre_baumann,Grüne
https://www.tiktok.com/@saschabinderspd,SPD
https://www.tiktok.com/@dennis.birnstock,FDP
https://www.tiktok.com/@daniel.born.mdl,SPD
https://www.tiktok.com/@sandra.boser.mdl,Grüne
https://www.tiktok.com/@ayla.cataltepe,Grüne
https://www.tiktok.com/@bernhardeisenhut,AfD
https://www.tiktok.com/@nicolasfinkmdl,SPD
https://www.tiktok.com/@stefan_fulst_blei,SPD
https://www.tiktok.com/@silke.gericke,Grüne
https://www.tiktok.com/@marilenageugjes,Grüne
https://www.tiktok.com/@hansjuergengossnermdl,AfD
https://www.tiktok.com/@friedrich.haag,FDP
https://www.tiktok.com/@martin_hahn_,Grüne
https://www.tiktok.com/@jochen.haussmann,FDP
https://www.tiktok.com/@georgheitlinger,FDP
https://www.tiktok.com/@druwehellstern,AfD
https://www.tiktok.com/@jonas.hoffmann.mdl,SPD
https://www.tiktok.com/@klaushoher,FDP
https://www.tiktok.com/@cindyholmbergbw,Grüne
https://www.tiktok.com/@christianjungmdl,FDP
https://www.tiktok.com/@miguel_klauss,AfD
https://www.tiktok.com/@ruediger.klos.mdl,AfD
https://www.tiktok.com/@erwin.koehler.mdl,Grüne
https://www.tiktok.com/@lindenschmid,AfD
https://www.tiktok.com/@andrea.lindlohr.mdl,Grüne
https://www.tiktok.com/@siegfried_lorek,CDU/CSU
https://www.tiktok.com/@ralf.nentwich,Grüne
https://www.tiktok.com/@niklasnuessle,Grüne
https://www.tiktok.com/@nataliepfauweller,CDU/CSU
https://www.tiktok.com/@reithniko,FDP
https://www.tiktok.com/@martinrivoir,SPD
https://www.tiktok.com/@janpeterroederer,SPD
https://www.tiktok.com/@gabi.rolland,SPD
https://www.tiktok.com/@ruelke,FDP
https://www.tiktok.com/@ruben.rupp,AfD
https://www.tiktok.com/@nadyne_saint_cast,Grüne
https://www.tiktok.com/@katrinschindele,CDU/CSU
https://www.tiktok.com/@erik.schweickert,FDP
https://www.tiktok.com/@udosteinmdl,AfD
https://www.tiktok.com/@steinhuelbjoos,SPD
https://www.tiktok.com/@joachimsteyer,AfD
https://www.tiktok.com/@andreas.stoch,SPD
https://www.tiktok.com/@hanspeter_storz_m,SPD
https://www.tiktok.com/@andreassturm,CDU/CSU
https://www.tiktok.com/@tayfun.tok1,Grüne
https://www.tiktok.com/@fadime_tuncer_,Grüne
https://www.tiktok.com/@florian.wahl,SPD
https://www.tiktok.com/@jonaswebermdl,SPD
https://www.tiktok.com/@carolawolleafd,AfD
https://www.tiktok.com/@peterhauk.mdl,CDU/CSU
https://www.tiktok.com/@bernd.althusmann3,CDU/CSU
https://www.tiktok.com/@brianbaatzschmdl,SPD
https://www.tiktok.com/@volkerbajus,Grüne
https://www.tiktok.com/@anna_bauseneick_mdl,CDU/CSU
https://www.tiktok.com/@sinabeckmann4,Grüne
https://www.tiktok.com/@vanessabehrendt45,AfD
https://www.tiktok.com/@nico.bloem,SPD
https://www.tiktok.com/@verobogra,CDU/CSU
https://www.tiktok.com/@stephanbothe1,AfD
https://www.tiktok.com/@saskiabuschmann,CDU/CSU
https://www.tiktok.com/@christian.calderone.mdl,CDU/CSU
https://www.tiktok.com/@derstephchrist,Grüne
https://www.tiktok.com/@alfred.dannenberg,AfD
https://www.tiktok.com/@djenadh,Grüne
https://www.tiktok.com/@joerndomeier,SPD
https://www.tiktok.com/@uwe_dorendorf,CDU/CSU
https://www.tiktok.com/@oliver.ebken,SPD
https://www.tiktok.com/@christianfuehner,CDU/CSU
https://www.tiktok.com/@martengaede,SPD
https://www.tiktok.com/@immacolata.glosemeyer,SPD
https://www.tiktok.com/@constantin.grosch,SPD
https://www.tiktok.com/@thoregldner,SPD
https://www.tiktok.com/@carinahermann407,CDU/CSU
https://www.tiktok.com/@laurahopmann,CDU/CSU
https://www.tiktok.com/@afd.dennis.jahn,AfD
https://www.tiktok.com/@metajanssenkucz,Grüne
https://www.tiktok.com/@verena_kaemmerling,CDU/CSU
https://www.tiktok.com/@renek44018102426,SPD
https://www.tiktok.com/@holger_kuehnlenz.mdl,AfD
https://www.tiktok.com/@anne_kura,Grüne
https://www.tiktok.com/@kirsikkalansmann,SPD
https://www.tiktok.com/@pascalleddin,Grüne
https://www.tiktok.com/@doerteliebetruth,SPD
https://www.tiktok.com/@peerlilienthalmdl,AfD
https://www.tiktok.com/@logisch_logemann,SPD
https://www.tiktok.com/@cindylutz.wob,CDU/CSU
https://www.tiktok.com/@martinamachulla,CDU/CSU
https://www.tiktok.com/@afdgifhorn,AfD
https://www.tiktok.com/@pascalmennen,Grüne
https://www.tiktok.com/@bjoernmeyerammerland,SPD
https://www.tiktok.com/@einervonunsinhannover,CDU/CSU
https://www.tiktok.com/@thoddy3,AfD
https://www.tiktok.com/@omidnajafi.afd,AfD
https://www.tiktok.com/@stefanpolitze,SPD
https://www.tiktok.com/@ulf_prange_mdl,SPD
https://www.tiktok.com/@marcelqueckemeyer,AfD
https://www.tiktok.com/@sophie_ramdor,CDU/CSU
https://www.tiktok.com/@philipp.raulfs,SPD
https://www.tiktok.com/@harm.rykena,AfD
https://www.tiktok.com/@swantjekristina0,Grüne
https://www.tiktok.com/@ansgarschledde6,AfD
https://www.tiktok.com/@juliusschneiderspd,SPD
https://www.tiktok.com/@pippa.schneider,Grüne
https://www.tiktok.com/@janschroeder_spd,SPD
https://www.tiktok.com/@jessicaschuelke1,AfD
https://www.tiktok.com/@claudiaschuessler1,SPD
https://www.tiktok.com/@clausseebeck,CDU/CSU
https://www.tiktok.com/@wiardsiebels,SPD
https://www.tiktok.com/@ghtonne,SPD
